"","postId","time_diff_experiment","condition","vis","bonus","age","gender","education","p","prob1","prob2","x1","x2","lotterychoice","ev","ce","rrp","error","lnerror","exact","ev_perceived","rrp_perceived"
"4192","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.5,0.5,0.5,150,0,"10a",75,78.75,-0.05,1,0,1,75,-0.05
"4193","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.5,0.5,0.5,10,0,"11a",5,4.75,0.05,1,0,1,5,0.05
"4194","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.25,0.25,0.75,50,20,"16a",27.5,26.75,0.0272727272727273,1,0,1,27.5,0.0272727272727273
"4195","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.1,0.1,0.9,20,10,"19a",11,10.75,0.0227272727272727,1,0,1,11,0.0227272727272727
"4196","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.25,0.25,0.75,40,10,"14a",17.5,19.75,-0.128571428571429,1,0,1,17.5,-0.128571428571429
"4197","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.9,0.9,0.1,50,0,"2b",45,43.75,0.0277777777777778,1,0,1,45,0.0277777777777778
"4198","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.5,0.5,0.5,40,10,"13a",25,21.25,0.15,1,0,1,25,0.15
"4199","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.95,0.95,0.05,50,20,"1a",48.5,49.25,-0.0154639175257732,1,0,1,48.5,-0.0154639175257732
"4200","jtk6mcy0",461066,"icon",1,6.315,24,"Male","College",0.1,0.1,0.9,50,0,"17a",5,8.75,-0.75,1,0,1,5,-0.75
"4201","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.1,0.99,0.01,50,0,"0a",5,50,-9,9.9,2.29253475714054,0,49.5,-0.0101010101010101
"4202","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.5,0.99,0.01,50,20,"0a",35,50,-0.428571428571429,1.98,0.683096844706444,0,49.7,-0.00603621730382288
"4203","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.5,0.99,0.01,50,0,"0a",25,50,-1,1.98,0.683096844706444,0,49.5,-0.0101010101010101
"4204","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.05,0.99,0.01,150,50,"2b",55,137,-1.49090909090909,19.8,2.98568193770049,0,149,0.0805369127516778
"4205","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.75,0.99,0.01,20,0,"3b",15,16,-0.0666666666666667,1.32,0.27763173659828,0,19.8,0.191919191919192
"4206","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.95,0.99,0.01,40,10,"3b",38.5,34.75,0.0974025974025974,1.04210526315789,0.0412429585340492,0,39.7,0.124685138539043
"4207","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.5,0.99,0.01,10,0,"2b",5,8.75,-0.75,1.98,0.683096844706444,0,9.9,0.116161616161616
"4208","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.05,0.99,0.01,40,10,"2b",11.5,36.25,-2.15217391304348,19.8,2.98568193770049,0,39.7,0.0869017632241814
"4209","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.1,0.99,0.01,10,0,"2b",1,8.75,-7.75,9.9,2.29253475714054,0,9.9,0.116161616161616
"4210","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.5,0.75,0.25,20,10,"5b",15,17.25,-0.15,1.5,0.405465108108164,0,17.5,0.0142857142857143
"4211","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.95,0.9,0.1,20,0,"3b",19,16,0.157894736842105,0.947368421052632,-0.0540672212702757,0,18,0.111111111111111
"4212","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.75,0.9,0.1,40,10,"4b",32.5,33.25,-0.0230769230769231,1.2,0.182321556793955,0,37,0.101351351351351
"4213","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.9,0.99,0.01,50,0,"2b",45,43.75,0.0277777777777778,1.1,0.0953101798043247,0,49.5,0.116161616161616
"4214","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.05,0.95,0.05,50,20,"4b",21.5,43.25,-1.01162790697674,19,2.94443897916644,0,48.5,0.108247422680412
"4215","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.9,0.9,0.1,20,10,"6b",19,16.75,0.118421052631579,1,0,1,19,0.118421052631579
"4216","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.25,0.99,0.01,20,0,"5b",5,14,-1.8,3.96,1.37624402526639,0,19.8,0.292929292929293
"4217","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.5,0.99,0.01,150,0,"3b",75,123.75,-0.65,1.98,0.683096844706444,0,148.5,0.166666666666667
"4218","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.75,0.85,0.15,50,20,"5b",42.5,41.75,0.0176470588235294,1.13333333333333,0.125163142954006,0,45.5,0.0824175824175824
"4219","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.5,0.79,0.21,40,10,"6b",25,30.25,-0.21,1.58,0.457424847038875,0,33.7,0.102373887240356
"4220","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.05,0.99,0.01,20,0,"2b",1,17,-16,19.8,2.98568193770049,0,19.8,0.141414141414141
"4221","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.25,0.9,0.1,40,10,"3b",17.5,34.75,-0.985714285714286,3.6,1.28093384546206,0,37,0.0608108108108108
"4222","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.95,0.95,0.05,50,20,"2b",48.5,46.25,0.0463917525773196,1,0,1,48.5,0.0463917525773196
"4223","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.9,0.99,0.01,10,0,"3b",9,8.25,0.0833333333333333,1.1,0.0953101798043247,0,9.9,0.166666666666667
"4224","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.1,0.85,0.15,20,10,"3b",11,18.25,-0.659090909090909,8.5,2.14006616349627,0,18.5,0.0135135135135135
"4225","jtkc1zxm",419635,"bar",5,7.965,33,"Male","Professional school",0.25,0.9,0.1,50,20,"4b",27.5,43.25,-0.572727272727273,3.6,1.28093384546206,0,47,0.0797872340425532
"4301","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.1,0.1,0.9,10,0,"17b",1,1.25,-0.25,1,0,1,1,-0.25
"4302","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.95,0.98,0.02,50,20,"0b",48.5,49.25,-0.0154639175257732,1.03157894736842,0.0310905870700312,0,49.4,0.00303643724696353
"4303","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.5,0.75,0.25,50,20,"9b",35,35.75,-0.0214285714285714,1.5,0.405465108108164,0,42.5,0.158823529411765
"4304","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.25,0.4,0.6,40,10,"13b",17.5,19.75,-0.128571428571429,1.6,0.470003629245736,0,22,0.102272727272727
"4305","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.75,0.9,0.1,40,10,"19b",32.5,11.5,0.646153846153846,1.2,0.182321556793955,0,37,0.689189189189189
"4306","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.75,0.85,0.15,20,0,"0b",15,19,-0.266666666666667,1.13333333333333,0.125163142954006,0,17,-0.117647058823529
"4307","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.25,0.3,0.7,20,0,"15b",5,4,0.2,1.2,0.182321556793955,0,6,0.333333333333333
"4308","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.95,0.95,0.05,40,10,"0b",38.5,39.25,-0.0194805194805195,1,0,1,38.5,-0.0194805194805195
"4309","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.9,0.9,0.1,50,0,"0b",45,48.75,-0.0833333333333333,1,0,1,45,-0.0833333333333333
"4310","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.1,0.15,0.85,20,10,"19b",11,10.5,0.0454545454545455,1.5,0.405465108108164,0,11.5,0.0869565217391304
"4311","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.5,0.75,0.25,20,10,"13b",15,13.25,0.116666666666667,1.5,0.405465108108164,0,17.5,0.242857142857143
"4312","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.5,0.75,0.25,150,0,"0b",75,146.25,-0.95,1.5,0.405465108108164,0,112.5,-0.3
"4313","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.5,0.75,0.25,50,0,"0b",25,48.75,-0.95,1.5,0.405465108108164,0,37.5,-0.3
"4314","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.95,0.95,0.05,20,0,"0b",19,19,0,1,0,1,19,0
"4315","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.05,0.1,0.9,50,20,"19b",21.5,21.5,0,2,0.693147180559945,0,23,0.0652173913043478
"4316","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.05,0.1,0.9,150,50,"19b",55,55,0,2,0.693147180559945,0,60,0.0833333333333333
"4317","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.9,0.9,0.1,10,0,"18b",9,0.75,0.916666666666667,1,0,1,9,0.916666666666667
"4318","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.9,0.9,0.1,20,10,"19b",19,10.5,0.447368421052632,1,0,1,19,0.447368421052632
"4319","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.5,0.6,0.4,40,10,"19b",25,11.5,0.54,1.2,0.182321556793955,0,28,0.589285714285714
"4320","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.05,0.1,0.9,20,0,"19b",1,1,0,2,0.693147180559945,0,2,0.5
"4321","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.1,0.1,0.9,50,0,"19b",5,2.5,0.5,1,0,1,5,0.5
"4322","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.75,0.85,0.15,50,20,"19b",42.5,21.5,0.494117647058824,1.13333333333333,0.125163142954006,0,45.5,0.527472527472527
"4323","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.05,0.1,0.9,40,10,"19b",11.5,11.5,0,2,0.693147180559945,0,13,0.115384615384615
"4324","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.5,0.6,0.4,10,0,"12b",5,3.75,0.25,1.2,0.182321556793955,0,6,0.375
"4325","jtk6g1re",761715,"circle",3,5.085,40,"Female","High school",0.25,0.3,0.7,50,20,"19b",27.5,21.5,0.218181818181818,1.2,0.182321556793955,0,29,0.258620689655172
"4351","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.75,0.75,0.25,50,20,"7b",42.5,38.75,0.0882352941176471,1,0,1,42.5,0.0882352941176471
"4352","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.9,0.9,0.1,10,0,"0a",9,10,-0.111111111111111,1,0,1,9,-0.111111111111111
"4353","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.1,0.1,0.9,10,0,"19b",1,0.5,0.5,1,0,1,1,0.5
"4354","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.75,0.75,0.25,20,0,"19a",15,1,0.933333333333333,1,0,1,15,0.933333333333333
"4355","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.95,0.95,0.05,20,0,"0a",19,20,-0.0526315789473684,1,0,1,19,-0.0526315789473684
"4356","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.25,0.25,0.75,40,10,"0a",17.5,40,-1.28571428571429,1,0,1,17.5,-1.28571428571429
"4357","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.5,0.5,0.5,10,0,"12a",5,4.25,0.15,1,0,1,5,0.15
"4358","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.5,0.5,0.5,50,0,"13a",25,18.75,0.25,1,0,1,25,0.25
"4359","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.5,0.5,0.5,40,10,"11a",25,24.25,0.03,1,0,1,25,0.03
"4360","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.5,0.5,0.5,20,10,"19b",15,10.5,0.3,1,0,1,15,0.3
"4361","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.05,0.05,0.95,150,50,"19b",55,55,0,1,0,1,55,0
"4362","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.95,0.95,0.05,40,10,"19b",38.5,11.5,0.701298701298701,1,0,1,38.5,0.701298701298701
"4363","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.9,0.9,0.1,20,10,"12a",19,14.25,0.25,1,0,1,19,0.25
"4364","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.25,0.25,0.75,20,0,"15b",5,4,0.2,1,0,1,5,0.2
"4365","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.05,0.05,0.95,50,20,"19b",21.5,21.5,0,1,0,1,21.5,0
"4366","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.05,0.05,0.95,40,10,"19b",11.5,11.5,0,1,0,1,11.5,0
"4367","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.25,0.25,0.75,50,20,"19b",27.5,21.5,0.218181818181818,1,0,1,27.5,0.218181818181818
"4368","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.1,0.1,0.9,50,0,"19b",5,2.5,0.5,1,0,1,5,0.5
"4369","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.5,0.5,0.5,150,0,"8b",75,86.25,-0.15,1,0,1,75,-0.15
"4370","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.5,0.5,0.5,50,20,"16b",35,25.25,0.278571428571429,1,0,1,35,0.278571428571429
"4371","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.05,0.05,0.95,20,0,"19b",1,1,0,1,0,1,1,0
"4372","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.9,0.9,0.1,50,0,"2a",45,46.25,-0.0277777777777778,1,0,1,45,-0.0277777777777778
"4373","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.75,0.75,0.25,40,10,"13a",32.5,21.25,0.346153846153846,1,0,1,32.5,0.346153846153846
"4374","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.95,0.95,0.05,50,20,"3a",48.5,46.25,0.0463917525773196,1,0,1,48.5,0.0463917525773196
"4375","jtk93ygu",692991,"pie",2,7.95,30,"Male","College",0.1,0.1,0.9,20,10,"13a",11,13.75,-0.25,1,0,1,11,-0.25
"4626","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.25,0.35,0.65,40,10,"7b",17.5,28.75,-0.642857142857143,1.4,0.336472236621213,0,20.5,-0.402439024390244
"4627","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.5,0.97,0.03,50,0,"10b",25,23.75,0.05,1.94,0.662687973075237,0,48.5,0.510309278350515
"4628","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.95,0.56,0.44,20,0,"5a",19,15,0.210526315789474,0.589473684210526,-0.528525200865391,0,11.2,-0.339285714285714
"4629","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.25,0.81,0.19,50,20,"7b",27.5,38.75,-0.409090909090909,3.24,1.17557332980424,0,44.3,0.125282167042889
"4630","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.9,0.78,0.22,10,0,"12b",9,3.75,0.583333333333333,0.866666666666667,-0.143100843640673,0,7.8,0.519230769230769
"4631","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.75,0.48,0.52,50,20,"8b",42.5,37.25,0.123529411764706,0.64,-0.446287102628419,0,34.4,-0.0828488372093024
"4632","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.1,0.6,0.4,50,0,"4b",5,38.75,-6.75,6,1.79175946922805,0,30,-0.291666666666667
"4633","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.75,0.5,0.5,20,0,"5b",15,14,0.0666666666666667,0.666666666666667,-0.405465108108164,0,10,-0.4
"4634","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.95,0.55,0.45,40,10,"4b",38.5,33.25,0.136363636363636,0.578947368421053,-0.54654370636807,0,26.5,-0.254716981132075
"4635","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.5,0.58,0.42,40,10,"2b",25,36.25,-0.45,1.16,0.148420005118273,0,27.4,-0.322992700729927
"4636","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.25,0.7,0.3,20,0,"7b",5,12,-1.4,2.8,1.02961941718116,0,14,0.142857142857143
"4637","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.05,0.57,0.43,50,20,"6b",21.5,40.25,-0.872093023255814,11.4,2.43361335540045,0,37.1,-0.0849056603773587
"4638","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.9,0.48,0.52,50,0,"1b",45,46.25,-0.0277777777777778,0.533333333333333,-0.628608659422374,0,24,-0.927083333333333
"4639","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.5,0.59,0.41,150,0,"7b",75,93.75,-0.25,1.18,0.165514438477573,0,88.5,-0.0593220338983051
"4640","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.95,0.75,0.25,50,20,"3b",48.5,44.75,0.077319587628866,0.789473684210526,-0.23638877806423,0,42.5,-0.0529411764705882
"4641","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.05,0.81,0.19,20,0,"2b",1,17,-16,16.2,2.78501124223834,0,16.2,-0.0493827160493825
"4642","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.75,0.6,0.4,40,10,"6b",32.5,30.25,0.0692307692307692,0.8,-0.22314355131421,0,28,-0.0803571428571429
"4643","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.05,0.8,0.2,150,50,"2b",55,137,-1.49090909090909,16,2.77258872223978,0,130,-0.0538461538461538
"4644","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.5,0.7,0.3,10,0,"5b",5,7.25,-0.45,1.4,0.336472236621213,0,7,-0.0357142857142857
"4645","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.1,0.38,0.62,10,0,"9b",1,5.25,-4.25,3.8,1.33500106673234,0,3.8,-0.381578947368421
"4646","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.5,0.6,0.4,50,20,"8b",35,37.25,-0.0642857142857143,1.2,0.182321556793955,0,38,0.0197368421052632
"4647","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.9,0.57,0.43,20,10,"7b",19,16.25,0.144736842105263,0.633333333333333,-0.456758402495715,0,15.7,-0.035031847133758
"4648","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.05,0.7,0.3,40,10,"7b",11.5,28.75,-1.5,14,2.63905732961526,0,31,0.0725806451612903
"4649","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.1,0.6,0.4,20,10,"11b",11,14.25,-0.295454545454545,6,1.79175946922805,0,16,0.109375
"4650","jtkbioel",2559543,"bar",5,8.375,30,"Male","College",0.5,0.59,0.41,20,10,"8b",15,15.75,-0.05,1.18,0.165514438477573,0,15.9,0.00943396226415085
"4651","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.95,0.95,0.05,20,0,"1a",19,19,0,1,0,1,19,0
"4652","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.5,0.5,0.5,20,10,"6b",15,16.75,-0.116666666666667,1,0,1,15,-0.116666666666667
"4653","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.95,0.95,0.05,50,20,"0b",48.5,49.25,-0.0154639175257732,1,0,1,48.5,-0.0154639175257732
"4654","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.25,0.25,0.75,50,20,"13b",27.5,29.75,-0.0818181818181818,1,0,1,27.5,-0.0818181818181818
"4655","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.9,0.9,0.1,20,10,"2b",19,18.75,0.0131578947368421,1,0,1,19,0.0131578947368421
"4656","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.05,0.05,0.95,40,10,"15b",11.5,16.75,-0.456521739130435,1,0,1,11.5,-0.456521739130435
"4657","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.5,0.5,0.5,50,0,"6b",25,33.75,-0.35,1,0,1,25,-0.35
"4658","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.5,0.5,0.5,40,10,"7b",25,28.75,-0.15,1,0,1,25,-0.15
"4659","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.05,0.05,0.95,20,0,"15b",1,4,-3,1,0,1,1,-3
"4660","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.9,0.9,0.1,10,0,"1b",9,9.25,-0.0277777777777778,1,0,1,9,-0.0277777777777778
"4661","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.5,0.5,0.5,50,20,"6b",35,40.25,-0.15,1,0,1,35,-0.15
"4662","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.9,0.9,0.1,50,0,"1b",45,46.25,-0.0277777777777778,1,0,1,45,-0.0277777777777778
"4663","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.1,0.1,0.9,10,0,"14b",1,2.75,-1.75,1,0,1,1,-1.75
"4664","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.95,0.95,0.05,40,10,"0b",38.5,39.25,-0.0194805194805195,1,0,1,38.5,-0.0194805194805195
"4665","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.05,0.05,0.95,50,20,"17b",21.5,23.75,-0.104651162790698,1,0,1,21.5,-0.104651162790698
"4666","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.25,0.25,0.75,20,0,"13b",5,6,-0.2,1,0,1,5,-0.2
"4667","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.1,0.1,0.9,50,0,"16b",5,8.75,-0.75,1,0,1,5,-0.75
"4668","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.75,0.75,0.25,20,0,"4b",15,15,0,1,0,1,15,0
"4669","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.1,0.1,0.9,20,10,"12b",11,13.75,-0.25,1,0,1,11,-0.25
"4670","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.75,0.75,0.25,50,20,"3b",42.5,44.75,-0.0529411764705882,1,0,1,42.5,-0.0529411764705882
"4671","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.75,0.75,0.25,40,10,"3b",32.5,34.75,-0.0692307692307692,1,0,1,32.5,-0.0692307692307692
"4672","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.5,0.5,0.5,150,0,"0b",75,146.25,-0.95,1,0,1,75,-0.95
"4673","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.5,0.5,0.5,10,0,"4b",5,7.75,-0.55,1,0,1,5,-0.55
"4674","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.25,0.25,0.75,40,10,"10b",17.5,24.25,-0.385714285714286,1,0,1,17.5,-0.385714285714286
"4675","jtk7lmif",378102,"none",0,6.445,24,"Male","College",0.05,0.05,0.95,150,50,"16b",55,67,-0.218181818181818,1,0,1,55,-0.218181818181818
"4826","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.5,0.4,0.6,150,0,"13a",75,56.25,0.25,0.8,-0.22314355131421,0,60,0.0625
"4827","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.5,0.36,0.64,50,20,"9a",35,37.25,-0.0642857142857143,0.72,-0.328504066972036,0,30.8,-0.209415584415584
"4828","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.05,0.1,0.9,20,0,"13a",1,7,-6,2,0.693147180559945,0,2,-2.5
"4829","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.25,0.28,0.72,40,10,"13a",17.5,21.25,-0.214285714285714,1.12,0.113328685307003,0,18.4,-0.154891304347826
"4830","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.9,0.85,0.15,50,0,"4a",45,41.25,0.0833333333333333,0.944444444444444,-0.0571584138399486,0,42.5,0.0294117647058824
"4831","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.1,0.18,0.82,10,0,"11a",1,4.75,-3.75,1.8,0.587786664902119,0,1.8,-1.63888888888889
"4832","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.5,0.43,0.57,20,10,"13a",15,13.75,0.0833333333333333,0.86,-0.150822889734584,0,14.3,0.0384615384615385
"4833","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.75,0.74,0.26,20,0,"10a",15,10,0.333333333333333,0.986666666666667,-0.0134230203321407,0,14.8,0.324324324324324
"4834","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.75,0.66,0.34,40,10,"12a",32.5,22.75,0.3,0.88,-0.127833371509885,0,29.8,0.236577181208054
"4835","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.05,0.1,0.9,150,50,"17a",55,67,-0.218181818181818,2,0.693147180559945,0,60,-0.116666666666667
"4836","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.25,0.27,0.73,50,20,"10a",27.5,35.75,-0.3,1.08,0.0769610411361284,0,28.1,-0.272241992882562
"4837","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.05,0.08,0.92,40,10,"14a",11.5,19.75,-0.717391304347826,1.6,0.470003629245735,0,12.4,-0.592741935483871
"4838","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.9,0.91,0.09,10,0,"11a",9,4.75,0.472222222222222,1.01111111111111,0.0110498361865849,0,9.1,0.478021978021978
"4839","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.5,0.57,0.43,10,0,"13a",5,3.75,0.25,1.14,0.131028262406404,0,5.7,0.342105263157895
"4840","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.5,0.6,0.4,50,0,"13a",25,18.75,0.25,1.2,0.182321556793955,0,30,0.375
"4841","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.1,0.2,0.8,20,10,"13a",11,13.75,-0.25,2,0.693147180559945,0,12,-0.145833333333333
"4842","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.1,0.17,0.83,50,0,"14a",5,16.25,-2.25,1.7,0.53062825106217,0,8.5,-0.911764705882353
"4843","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.95,0.96,0.04,50,20,"5a",48.5,43.25,0.108247422680412,1.01052631578947,0.0104712998672954,0,48.8,0.113729508196721
"4844","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.25,0.34,0.66,20,0,"13a",5,7,-0.4,1.36,0.307484699747961,0,6.8,-0.0294117647058822
"4845","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.75,0.77,0.23,50,20,"14a",42.5,29.75,0.3,1.02666666666667,0.0263173083173734,0,43.1,0.309744779582367
"4846","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.9,0.84,0.16,20,10,"14a",19,13.25,0.302631578947368,0.933333333333333,-0.0689928714869516,0,18.4,0.279891304347826
"4847","jtk7wjvk",1274440,"triangle",4,6.455,34,"Male","College",0.05,0.13,0.87,50,20,"13a",21.5,31.25,-0.453488372093023,2.6,0.955511445027436,0,23.9,-0.307531380753138
