postId,time_diff_experiment,condition,vis,bonus,age,gender,education,p,prob1,prob2,x1,x2,lotterychoice,ev,ce,rrp,error,lnerror,exact,ev_perceived,rrp_perceived
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.1,0.99,0.01,50.0,0.0,0a,5.0,50,-9.0,9.899999999999999,2.292534757140544,0,49.5,-0.010101010101010102
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.5,0.99,0.01,50.0,20.0,0a,35.0,50,-0.42857142857142855,1.98,0.6830968447064438,0,49.7,-0.00603621730382288
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.5,0.99,0.01,50.0,0.0,0a,25.0,50,-1.0,1.98,0.6830968447064438,0,49.5,-0.010101010101010102
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.05,0.99,0.01,150.0,50.0,2b,55.0,137,-1.490909090909091,19.799999999999997,2.9856819377004893,0,149.0,0.08053691275167785
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.75,0.99,0.01,20.0,0.0,3b,15.0,16,-0.06666666666666667,1.32,0.27763173659827955,0,19.8,0.19191919191919196
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.95,0.99,0.01,40.0,10.0,3b,38.5,34.75,0.09740259740259741,1.0421052631578949,0.04124295853404922,0,39.7,0.12468513853904288
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.5,0.99,0.01,10.0,0.0,2b,5.0,8.75,-0.75,1.98,0.6830968447064438,0,9.9,0.11616161616161619
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.05,0.99,0.01,40.0,10.0,2b,11.5,36.25,-2.152173913043478,19.799999999999997,2.9856819377004893,0,39.7,0.08690176322418143
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.1,0.99,0.01,10.0,0.0,2b,1.0,8.75,-7.75,9.899999999999999,2.292534757140544,0,9.9,0.11616161616161619
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.5,0.75,0.25,20.0,10.0,5b,15.0,17.25,-0.15,1.5,0.4054651081081644,0,17.5,0.014285714285714285
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.95,0.9,0.1,20.0,0.0,3b,19.0,16,0.15789473684210525,0.9473684210526316,-0.0540672212702757,0,18.0,0.1111111111111111
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.75,0.9,0.1,40.0,10.0,4b,32.5,33.25,-0.023076923076923078,1.2,0.1823215567939546,0,37.0,0.10135135135135136
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.9,0.99,0.01,50.0,0.0,2b,45.0,43.75,0.027777777777777776,1.0999999999999999,0.09531017980432474,0,49.5,0.11616161616161616
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.05,0.95,0.05,50.0,20.0,4b,21.5,43.25,-1.0116279069767442,18.999999999999996,2.9444389791664403,0,48.5,0.10824742268041238
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.9,0.9,0.1,20.0,10.0,6b,19.0,16.75,0.11842105263157894,1.0,0.0,1,19.0,0.11842105263157894
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.25,0.99,0.01,20.0,0.0,5b,5.0,14,-1.8,3.96,1.3762440252663892,0,19.8,0.29292929292929293
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.5,0.99,0.01,150.0,0.0,3b,75.0,123.75,-0.65,1.98,0.6830968447064438,0,148.5,0.16666666666666666
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.75,0.85,0.15,50.0,20.0,5b,42.5,41.75,0.01764705882352941,1.1333333333333333,0.125163142954006,0,45.5,0.08241758241758242
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.5,0.79,0.21,40.0,10.0,6b,25.0,30.25,-0.21,1.58,0.4574248470388755,0,33.7,0.10237388724035616
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.05,0.99,0.01,20.0,0.0,2b,1.0,17,-16.0,19.799999999999997,2.9856819377004893,0,19.8,0.14141414141414144
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.25,0.9,0.1,40.0,10.0,3b,17.5,34.75,-0.9857142857142858,3.6,1.2809338454620642,0,37.0,0.060810810810810814
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.95,0.95,0.05,50.0,20.0,2b,48.5,46.25,0.04639175257731959,1.0,0.0,1,48.5,0.04639175257731959
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.9,0.99,0.01,10.0,0.0,3b,9.0,8.25,0.08333333333333333,1.0999999999999999,0.09531017980432474,0,9.9,0.16666666666666669
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.1,0.85,0.15,20.0,10.0,3b,11.0,18.25,-0.6590909090909091,8.5,2.1400661634962708,0,18.5,0.013513513513513514
jtkc1zxm,419635,bar,5,7.965000000000001,33,Male,Professional school,0.25,0.9,0.1,50.0,20.0,4b,27.5,43.25,-0.5727272727272728,3.6,1.2809338454620642,0,47.0,0.0797872340425532
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.75,0.2,0.8,50.0,20.0,16b,42.5,25.25,0.40588235294117647,0.26666666666666666,-1.3217558399823195,0,26.0,0.028846153846153848
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.25,0.75,0.25,40.0,10.0,10b,17.5,24.25,-0.38571428571428573,3.0,1.0986122886681098,0,32.5,0.25384615384615383
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.9,0.05,0.95,10.0,0.0,16b,9.0,1.75,0.8055555555555556,0.05555555555555556,-2.8903717578961645,0,0.5,-2.5
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.5,0.5,0.5,20.0,10.0,14b,15.0,12.75,0.15,1.0,0.0,1,15.0,0.15
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.25,0.75,0.25,50.0,20.0,10b,27.5,34.25,-0.24545454545454545,3.0,1.0986122886681098,0,42.5,0.19411764705882353
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.95,0.05,0.95,40.0,10.0,18b,38.5,12.25,0.6818181818181818,0.052631578947368425,-2.9444389791664403,0,11.5,-0.06521739130434782
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.95,0.05,0.95,50.0,20.0,17a,48.5,25.25,0.4793814432989691,0.052631578947368425,-2.9444389791664403,0,21.5,-0.1744186046511628
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.05,0.95,0.05,150.0,50.0,10b,55.0,97,-0.7636363636363637,18.999999999999996,2.9444389791664403,0,145.0,0.3310344827586207
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.95,0.05,0.95,20.0,0.0,16b,19.0,3,0.8421052631578947,0.052631578947368425,-2.9444389791664403,0,1.0,-2.0
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.9,0.1,0.9,20.0,10.0,16b,19.0,11.75,0.3815789473684211,0.11111111111111112,-2.197224577336219,0,11.0,-0.06818181818181818
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.05,0.9,0.1,40.0,10.0,10b,11.5,24.25,-1.108695652173913,18.0,2.8903717578961645,0,37.0,0.34459459459459457
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.5,0.5,0.5,150.0,0.0,16b,75.0,26.25,0.65,1.0,0.0,1,75.0,0.65
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.1,0.75,0.25,20.0,10.0,12a,11.0,14.25,-0.29545454545454547,7.5,2.0149030205422647,0,17.5,0.18571428571428572
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.9,0.1,0.9,50.0,0.0,18b,45.0,3.75,0.9166666666666666,0.11111111111111112,-2.197224577336219,0,5.0,0.25
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.5,0.5,0.5,50.0,0.0,16b,25.0,8.75,0.65,1.0,0.0,1,25.0,0.65
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.1,0.75,0.25,10.0,0.0,16b,1.0,1.75,-0.75,7.5,2.0149030205422647,0,7.5,0.7666666666666667
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.25,0.5,0.5,20.0,0.0,14b,5.0,5,0.0,2.0,0.6931471805599453,0,10.0,0.5
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.75,0.1,0.9,40.0,10.0,16b,32.5,15.25,0.5307692307692308,0.13333333333333333,-2.0149030205422647,0,13.0,-0.17307692307692307
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.05,0.95,0.05,50.0,20.0,10b,21.5,34.25,-0.5930232558139535,18.999999999999996,2.9444389791664403,0,48.5,0.29381443298969073
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.5,0.5,0.5,50.0,20.0,13b,35.0,29.75,0.15,1.0,0.0,1,35.0,0.15
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.5,0.5,0.5,40.0,10.0,13b,25.0,19.75,0.21,1.0,0.0,1,25.0,0.21
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.5,0.5,0.5,10.0,0.0,14b,5.0,2.75,0.45,1.0,0.0,1,5.0,0.45
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.05,0.95,0.05,20.0,0.0,15b,1.0,4,-3.0,18.999999999999996,2.9444389791664403,0,19.0,0.7894736842105263
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.1,0.75,0.25,50.0,0.0,16b,5.0,8.75,-0.75,7.5,2.0149030205422647,0,37.5,0.7666666666666667
jtkbqtmg,1244802,triangle,4,8.58,36,Male,Ph.D,0.75,0.1,0.9,20.0,0.0,15b,15.0,4,0.7333333333333333,0.13333333333333333,-2.0149030205422647,0,2.0,-1.0
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.75,0.8,0.2,40.0,10.0,3b,32.5,34.75,-0.06923076923076923,1.0666666666666667,0.06453852113757116,0,34.0,-0.022058823529411766
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.5,0.5,0.5,150.0,0.0,4b,75.0,116.25,-0.55,1.0,0.0,1,75.0,-0.55
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.05,0.05,0.95,50.0,20.0,0b,21.5,49.25,-1.2906976744186047,1.0,0.0,1,21.5,-1.2906976744186047
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.75,0.8,0.2,20.0,0.0,10b,15.0,9,0.4,1.0666666666666667,0.06453852113757116,0,16.0,0.4375
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.9,0.95,0.05,20.0,10.0,9b,19.0,15.25,0.19736842105263158,1.0555555555555556,0.05406722127027579,0,19.5,0.21794871794871795
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.75,0.8,0.2,50.0,20.0,7b,42.5,38.75,0.08823529411764706,1.0666666666666667,0.06453852113757116,0,44.0,0.11931818181818182
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.95,0.95,0.05,50.0,20.0,0a,48.5,50,-0.030927835051546393,1.0,0.0,1,48.5,-0.030927835051546393
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.5,0.45,0.55,10.0,0.0,5b,5.0,7.25,-0.45,0.9,-0.10536051565782628,0,4.5,-0.6111111111111112
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.05,0.05,0.95,150.0,50.0,6b,55.0,117,-1.1272727272727272,1.0,0.0,1,55.0,-1.1272727272727272
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.9,0.95,0.05,10.0,0.0,4b,9.0,7.75,0.1388888888888889,1.0555555555555556,0.05406722127027579,0,9.5,0.18421052631578946
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.05,0.05,0.95,40.0,10.0,16b,11.5,15.25,-0.32608695652173914,1.0,0.0,1,11.5,-0.32608695652173914
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.25,0.2,0.8,50.0,20.0,16b,27.5,25.25,0.08181818181818182,0.8,-0.2231435513142097,0,26.0,0.028846153846153848
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.5,0.5,0.5,50.0,0.0,10b,25.0,23.75,0.05,1.0,0.0,1,25.0,0.05
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.9,0.95,0.05,50.0,0.0,4b,45.0,38.75,0.1388888888888889,1.0555555555555556,0.05406722127027579,0,47.5,0.18421052631578946
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.5,0.5,0.5,50.0,20.0,10b,35.0,34.25,0.02142857142857143,1.0,0.0,1,35.0,0.02142857142857143
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.25,0.2,0.8,20.0,0.0,10b,5.0,9,-0.8,0.8,-0.2231435513142097,0,4.0,-1.25
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.1,0.07,0.93,10.0,0.0,12b,1.0,3.75,-2.75,0.7000000000000001,-0.3566749439387323,0,0.7000000000000001,-4.357142857142857
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.1,0.05,0.95,20.0,10.0,17b,11.0,11.25,-0.022727272727272728,0.5,-0.6931471805599453,0,10.5,-0.07142857142857142
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.25,0.2,0.8,40.0,10.0,14b,17.5,18.25,-0.04285714285714286,0.8,-0.2231435513142097,0,16.0,-0.140625
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.5,0.5,0.5,40.0,10.0,16b,25.0,15.25,0.39,1.0,0.0,1,25.0,0.39
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.95,0.96,0.04,40.0,10.0,0b,38.5,39.25,-0.01948051948051948,1.0105263157894737,0.010471299867295437,0,38.8,-0.01159793814432997
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.95,0.95,0.05,20.0,0.0,3b,19.0,16,0.15789473684210525,1.0,0.0,1,19.0,0.15789473684210525
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.05,0.05,0.95,20.0,0.0,15b,1.0,4,-3.0,1.0,0.0,1,1.0,-3.0
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.1,0.1,0.9,50.0,0.0,16b,5.0,8.75,-0.75,1.0,0.0,1,5.0,-0.75
jtkbnfv7,399211,bar,5,5.795000000000001,28,Male,High school,0.5,0.5,0.5,20.0,10.0,11b,15.0,14.25,0.05,1.0,0.0,1,15.0,0.05
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.1,0.9,0.1,20.0,10.0,9b,11.0,15.25,-0.38636363636363635,9.0,2.1972245773362196,0,19.0,0.19736842105263158
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.05,0.9,0.1,20.0,0.0,5b,1.0,14,-13.0,18.0,2.8903717578961645,0,18.0,0.2222222222222222
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.1,0.9,0.1,50.0,0.0,6b,5.0,33.75,-5.75,9.0,2.1972245773362196,0,45.0,0.25
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.25,0.9,0.1,20.0,0.0,5b,5.0,14,-1.8,3.6,1.2809338454620642,0,18.0,0.2222222222222222
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.95,0.9,0.1,40.0,10.0,6b,38.5,30.25,0.21428571428571427,0.9473684210526316,-0.0540672212702757,0,37.0,0.18243243243243243
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.05,0.9,0.1,40.0,10.0,6b,11.5,30.25,-1.6304347826086956,18.0,2.8903717578961645,0,37.0,0.18243243243243243
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.05,0.9,0.1,150.0,50.0,10b,55.0,97,-0.7636363636363637,18.0,2.8903717578961645,0,140.0,0.30714285714285716
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.75,0.9,0.1,20.0,0.0,5b,15.0,14,0.06666666666666667,1.2,0.1823215567939546,0,18.0,0.2222222222222222
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.95,0.9,0.1,50.0,20.0,10b,48.5,34.25,0.29381443298969073,0.9473684210526316,-0.0540672212702757,0,47.0,0.2712765957446808
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.9,0.9,0.1,50.0,0.0,6b,45.0,33.75,0.25,1.0,0.0,1,45.0,0.25
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.75,0.9,0.1,40.0,10.0,6b,32.5,30.25,0.06923076923076923,1.2,0.1823215567939546,0,37.0,0.18243243243243243
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.5,0.9,0.1,50.0,0.0,8b,25.0,28.75,-0.15,1.8,0.5877866649021191,0,45.0,0.3611111111111111
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.05,0.9,0.1,50.0,20.0,10b,21.5,34.25,-0.5930232558139535,18.0,2.8903717578961645,0,47.0,0.2712765957446808
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.5,0.9,0.1,20.0,10.0,10b,15.0,14.75,0.016666666666666666,1.8,0.5877866649021191,0,19.0,0.2236842105263158
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.9,0.9,0.1,10.0,0.0,5b,9.0,7.25,0.19444444444444445,1.0,0.0,1,9.0,0.19444444444444445
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.25,0.9,0.1,40.0,10.0,6b,17.5,30.25,-0.7285714285714285,3.6,1.2809338454620642,0,37.0,0.18243243243243243
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.5,0.9,0.1,10.0,0.0,6b,5.0,6.75,-0.35,1.8,0.5877866649021191,0,9.0,0.25
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.9,0.9,0.1,20.0,10.0,7b,19.0,16.25,0.14473684210526316,1.0,0.0,1,19.0,0.14473684210526316
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.5,0.9,0.1,50.0,20.0,10b,35.0,34.25,0.02142857142857143,1.8,0.5877866649021191,0,47.0,0.2712765957446808
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.1,0.9,0.1,10.0,0.0,6b,1.0,6.75,-5.75,9.0,2.1972245773362196,0,9.0,0.25
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.5,0.9,0.1,150.0,0.0,9b,75.0,78.75,-0.05,1.8,0.5877866649021191,0,135.0,0.4166666666666667
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.75,0.9,0.1,50.0,20.0,10b,42.5,34.25,0.19411764705882353,1.2,0.1823215567939546,0,47.0,0.2712765957446808
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.25,0.9,0.1,50.0,20.0,10b,27.5,34.25,-0.24545454545454545,3.6,1.2809338454620642,0,47.0,0.2712765957446808
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.5,0.9,0.1,40.0,10.0,9b,25.0,25.75,-0.03,1.8,0.5877866649021191,0,37.0,0.30405405405405406
jtkb6tww,499601,circle,3,8.674999999999999,26,Male,College,0.95,0.9,0.1,20.0,0.0,4b,19.0,15,0.21052631578947367,0.9473684210526316,-0.0540672212702757,0,18.0,0.16666666666666666
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.1,0.1,0.9,10.0,0.0,17b,1.0,1.25,-0.25,1.0,0.0,1,1.0,-0.25
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.95,0.98,0.02,50.0,20.0,0b,48.5,49.25,-0.015463917525773196,1.0315789473684212,0.03109058707003118,0,49.4,0.003036437246963534
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.5,0.75,0.25,50.0,20.0,9b,35.0,35.75,-0.02142857142857143,1.5,0.4054651081081644,0,42.5,0.1588235294117647
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.25,0.4,0.6,40.0,10.0,13b,17.5,19.75,-0.12857142857142856,1.6,0.47000362924573563,0,22.0,0.10227272727272728
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.75,0.9,0.1,40.0,10.0,19b,32.5,11.5,0.6461538461538462,1.2,0.1823215567939546,0,37.0,0.6891891891891891
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.75,0.85,0.15,20.0,0.0,0b,15.0,19,-0.26666666666666666,1.1333333333333333,0.125163142954006,0,17.0,-0.11764705882352941
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.25,0.3,0.7,20.0,0.0,15b,5.0,4,0.2,1.2,0.1823215567939546,0,6.0,0.3333333333333333
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.95,0.95,0.05,40.0,10.0,0b,38.5,39.25,-0.01948051948051948,1.0,0.0,1,38.5,-0.01948051948051948
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.9,0.9,0.1,50.0,0.0,0b,45.0,48.75,-0.08333333333333333,1.0,0.0,1,45.0,-0.08333333333333333
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.1,0.15,0.85,20.0,10.0,19b,11.0,10.5,0.045454545454545456,1.4999999999999998,0.4054651081081642,0,11.5,0.08695652173913043
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.5,0.75,0.25,20.0,10.0,13b,15.0,13.25,0.11666666666666667,1.5,0.4054651081081644,0,17.5,0.24285714285714285
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.5,0.75,0.25,150.0,0.0,0b,75.0,146.25,-0.95,1.5,0.4054651081081644,0,112.5,-0.3
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.5,0.75,0.25,50.0,0.0,0b,25.0,48.75,-0.95,1.5,0.4054651081081644,0,37.5,-0.3
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.95,0.95,0.05,20.0,0.0,0b,19.0,19,0.0,1.0,0.0,1,19.0,0.0
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.05,0.1,0.9,50.0,20.0,19b,21.5,21.5,0.0,2.0,0.6931471805599453,0,23.0,0.06521739130434782
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.05,0.1,0.9,150.0,50.0,19b,55.0,55,0.0,2.0,0.6931471805599453,0,60.0,0.08333333333333333
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.9,0.9,0.1,10.0,0.0,18b,9.0,0.75,0.9166666666666666,1.0,0.0,1,9.0,0.9166666666666666
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.9,0.9,0.1,20.0,10.0,19b,19.0,10.5,0.4473684210526316,1.0,0.0,1,19.0,0.4473684210526316
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.5,0.6,0.4,40.0,10.0,19b,25.0,11.5,0.54,1.2,0.1823215567939546,0,28.0,0.5892857142857143
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.05,0.1,0.9,20.0,0.0,19b,1.0,1,0.0,2.0,0.6931471805599453,0,2.0,0.5
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.1,0.1,0.9,50.0,0.0,19b,5.0,2.5,0.5,1.0,0.0,1,5.0,0.5
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.75,0.85,0.15,50.0,20.0,19b,42.5,21.5,0.49411764705882355,1.1333333333333333,0.125163142954006,0,45.5,0.5274725274725275
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.05,0.1,0.9,40.0,10.0,19b,11.5,11.5,0.0,2.0,0.6931471805599453,0,13.0,0.11538461538461539
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.5,0.6,0.4,10.0,0.0,12b,5.0,3.75,0.25,1.2,0.1823215567939546,0,6.0,0.375
jtk6g1re,761715,circle,3,5.085,40,Female,High school,0.25,0.3,0.7,50.0,20.0,19b,27.5,21.5,0.21818181818181817,1.2,0.1823215567939546,0,29.0,0.25862068965517243
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.9,0.9,0.09999999999999998,10.0,0.0,2a,9.0,9.25,-0.027777777777777776,1.0,0.0,1,9.0,-0.027777777777777776
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.05,0.05,0.95,40.0,10.0,19b,11.5,11.5,0.0,1.0,0.0,1,11.5,0.0
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.95,0.95,0.050000000000000044,20.0,0.0,1a,19.0,19,0.0,1.0,0.0,1,19.0,0.0
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.1,0.1,0.9,50.0,0.0,17b,5.0,6.25,-0.25,1.0,0.0,1,5.0,-0.25
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.05,0.05,0.95,150.0,50.0,19b,55.0,55,0.0,1.0,0.0,1,55.0,0.0
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.25,0.25,0.75,40.0,10.0,19b,17.5,11.5,0.34285714285714286,1.0,0.0,1,17.5,0.34285714285714286
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.5,0.5,0.5,10.0,0.0,17a,5.0,1.75,0.65,1.0,0.0,1,5.0,0.65
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.5,0.5,0.5,20.0,10.0,19b,15.0,10.5,0.3,1.0,0.0,1,15.0,0.3
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.95,0.95,0.050000000000000044,50.0,20.0,14b,48.5,28.25,0.4175257731958763,1.0,0.0,1,48.5,0.4175257731958763
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.9,0.9,0.09999999999999998,20.0,10.0,19b,19.0,10.5,0.4473684210526316,1.0,0.0,1,19.0,0.4473684210526316
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.9,0.9,0.09999999999999998,50.0,0.0,0b,45.0,48.75,-0.08333333333333333,1.0,0.0,1,45.0,-0.08333333333333333
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.1,0.1,0.9,10.0,0.0,0b,1.0,9.75,-8.75,1.0,0.0,1,1.0,-8.75
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.95,0.95,0.050000000000000044,40.0,10.0,19b,38.5,11.5,0.7012987012987013,1.0,0.0,1,38.5,0.7012987012987013
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.5,0.5,0.5,150.0,0.0,16a,75.0,33.75,0.55,1.0,0.0,1,75.0,0.55
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.75,0.75,0.25,50.0,20.0,19b,42.5,21.5,0.49411764705882355,1.0,0.0,1,42.5,0.49411764705882355
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.05,0.05,0.95,50.0,20.0,19b,21.5,21.5,0.0,1.0,0.0,1,21.5,0.0
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.5,0.5,0.5,50.0,0.0,13a,25.0,18.75,0.25,1.0,0.0,1,25.0,0.25
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.25,0.25,0.75,20.0,0.0,15b,5.0,4,0.2,1.0,0.0,1,5.0,0.2
jtkb6opp,602489,none,0,6.164999999999999,57,Female,College,0.5,0.5,0.5,50.0,20.0,17a,35.0,25.25,0.2785714285714286,1.0,0.0,1,35.0,0.2785714285714286
